Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,Variable_index,Variable_name
Ping_index,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2409,
Ping_date,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,2018-12-04,
Ping_time,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:04,13:39:05,13:39:05,13:39:05,13:39:05,13:39:05,
Ping_milliseconds,331.0,425.0,516.0,610.0,703.0,794.0,887.0,981.0,076.0,170.0,261.0,354.0,537.0,
Range,7.8419814151,7.8164889664,7.8059146261,7.7925476110,7.7895525574,7.7804464661,7.8044320986,7.8059170527,7.8222795981,7.8402427643,7.8684768018,7.8939417098,7.9686013242,
Depth,7.6863243319,7.6762258634,7.7190133613,7.7148154555,7.7457863949,7.7368355850,7.7891470315,7.7882018732,7.8041164186,7.8152785972,7.8304614443,7.8366371254,7.8568267981,
195.859,-42.232354,-64.569057,-57.045539,-52.466358,-72.349971,-56.373079,-67.861210,-62.834415,-65.103399,-54.097697,-56.891335,-56.027820,-56.372621,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
196.104,-42.298052,-65.229825,-56.561002,-51.278227,-68.942935,-56.606259,-76.842202,-62.943979,-61.907885,-54.889190,-57.716910,-56.777928,-62.469360,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
196.348,-42.767834,-63.013018,-55.872073,-50.770180,-66.865403,-57.017249,-75.626182,-64.205042,-59.569552,-56.434721,-59.442578,-57.575405,-68.799780,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
196.592,-43.552146,-59.448322,-55.044457,-50.805572,-64.888355,-57.517383,-66.162110,-66.646319,-57.895148,-58.908932,-62.553825,-58.353959,-57.250815,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
196.836,-44.482192,-56.461859,-54.221101,-51.290354,-62.761066,-58.039097,-61.867040,-69.417187,-56.728798,-62.540499,-68.323765,-59.049201,-52.289154,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
197.080,-45.274953,-54.271870,-53.531665,-52.130491,-60.713780,-58.564520,-59.302134,-68.456570,-55.959609,-66.195531,-72.255707,-59.616361,-49.425839,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
197.324,-45.623698,-52.756334,-53.059653,-53.189341,-58.973108,-59.137360,-57.691184,-64.980967,-55.508731,-64.691414,-64.765587,-60.045141,-47.678287,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
197.568,-45.451806,-51.801023,-52.852616,-54.245866,-57.634566,-59.850304,-56.721492,-62.209670,-55.321354,-61.304737,-60.483613,-60.361118,-46.691730,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
197.813,-44.985108,-51.332163,-52.941895,-55.019203,-56.720044,-60.826705,-56.230093,-60.367627,-55.363421,-58.975147,-58.014889,-60.612889,-46.312613,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
198.057,-44.515675,-51.308399,-53.359050,-55.347242,-56.232515,-62.220093,-56.114742,-59.261490,-55.621282,-57.601405,-56.593811,-60.854685,-46.484003,0,RAW: TS pulse compressed wideband pings T1 (channel 2)
